"","PROBEID","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"226478_at","226478_at","51768","TM7SF3","transmembrane 7 superfamily member 3",0.463704484981641,5.87840051772684,1.88703612504114,0.0721584613418215,0.996729032005328,-4.4279845495068
"225055_at","225055_at","100499466","LINC00674","long intergenic non-protein coding RNA 674",0.435026952506226,7.15902523419344,1.88373611570594,0.0726231469928198,0.996729032005328,-4.42875090327927
"201602_s_at","201602_s_at","4659","PPP1R12A","protein phosphatase 1 regulatory subunit 12A",0.592597878854892,8.53274086222373,1.88282611464006,0.0727517464640416,0.996729032005328,-4.42896211495734
"229656_s_at","229656_s_at","400954","EML6","EMAP like 6",-0.706530739887415,5.99255857542382,-1.88252087901736,0.0727949262699587,0.996729032005328,-4.42903294905424
"205129_at","205129_at","10360","NPM3","nucleophosmin/nucleoplasmin 3",0.410203487221926,6.63126762015912,1.87945877386368,0.0732293438311114,0.996729032005328,-4.42974323952253
"219163_at","219163_at","54811","ZNF562","zinc finger protein 562",0.527518957797263,8.26698366748182,1.87390678505974,0.0740227741099329,0.996729032005328,-4.43102963064405
"210870_s_at","210870_s_at","7957","EPM2A","EPM2A glucan phosphatase, laforin",-0.475647082338285,5.46716530567167,-1.86061596602384,0.0759526878036803,0.996729032005328,-4.43410140731139
"1557145_at","1557145_at","11329","STK38","serine/threonine kinase 38",0.748554744056359,6.90887102961975,1.85826734749618,0.076298242042905,0.996729032005328,-4.43464308220271
"212649_at","212649_at","54505","DHX29","DExH-box helicase 29",0.627285608475689,5.18257935747413,1.85518184049176,0.0767542950507299,0.996729032005328,-4.43535418625146
"222501_s_at","222501_s_at","29803","REPIN1","replication initiator 1",-0.669558517628268,4.92538981471256,-1.85257347925816,0.0771416721084086,0.996729032005328,-4.43595485928951
"1554768_a_at","1554768_a_at","4085","MAD2L1","mitotic arrest deficient 2 like 1",-0.687171524595469,5.31211013143694,-1.85162348898922,0.077283180503603,0.996729032005328,-4.43617352402817
"209127_s_at","209127_s_at","9733","SART3","spliceosome associated factor 3, U4/U6 recycling protein",0.600316085618957,8.91247036205978,1.84842304811059,0.0777615737212697,0.996729032005328,-4.43690976967352
"232885_at","232885_at","92482","BBIP1","BBSome interacting protein 1",0.708937458827458,5.50286843032363,1.84773518655173,0.0778647289027645,0.996729032005328,-4.43706792444882
"236341_at","236341_at","1493","CTLA4","cytotoxic T-lymphocyte associated protein 4",-0.577755157013928,5.79252097396435,-1.84641968950809,0.0780623387788163,0.996729032005328,-4.43737030335702
"229810_at","229810_at","83861","RSPH3","radial spoke head 3",0.494354964680655,6.00653543186477,1.84390131627861,0.0784418571326494,0.996729032005328,-4.43794886845497
"211560_s_at","211560_s_at","212","ALAS2","5'-aminolevulinate synthase 2",-0.675204496768112,6.42468104042986,-1.84247791756554,0.0786570713451738,0.996729032005328,-4.43827569863284
"205728_at","205728_at","10178","TENM1","teneurin transmembrane protein 1",0.594862498073803,5.08501276262158,1.83982449740162,0.0790596310705293,0.996729032005328,-4.43888461293549
"206255_at","206255_at","640","BLK","BLK proto-oncogene, Src family tyrosine kinase",-0.616954867422867,7.59295207643119,-1.83930292134251,0.0791389712630325,0.996729032005328,-4.4390042528839
"203211_s_at","203211_s_at","8898","MTMR2","myotubularin related protein 2",0.522255187190875,7.10661444953541,1.83500533831811,0.0797953387619965,0.996729032005328,-4.43998937719764
"219913_s_at","219913_s_at","51340","CRNKL1","crooked neck pre-mRNA splicing factor 1",0.585810028926092,7.0527022320122,1.82956363624743,0.0806332198575151,0.996729032005328,-4.44123506389685
"203951_at","203951_at","1264","CNN1","calponin 1",-0.485000868830054,4.4715364440147,-1.82950520054151,0.0806422586853557,0.996729032005328,-4.44124843034463
"218051_s_at","218051_s_at","64943","NT5DC2","5'-nucleotidase domain containing 2",-0.584239489186251,5.44297449510886,-1.82478759345052,0.081374881295314,0.996729032005328,-4.44232679596244
"231828_at","231828_at","253039","CUTALP","cutA divalent cation tolerance like, pseudogene",0.832649888655534,7.83519335866138,1.82303693035986,0.0816482145240099,0.996729032005328,-4.44272660085083
"214530_x_at","214530_x_at","2035","EPB41","erythrocyte membrane protein band 4.1",-0.585107288169906,6.73825172076208,-1.82189713094235,0.0818265999373811,0.996729032005328,-4.44298679356297
"211791_s_at","211791_s_at","8514","KCNAB2","potassium voltage-gated channel subfamily A regulatory beta subunit 2",-0.587855716400663,7.01044872469582,-1.82132658828946,0.081916019954911,0.996729032005328,-4.44311700490749
"201454_s_at","201454_s_at","9520","NPEPPS","aminopeptidase puromycin sensitive",0.489043541036603,9.32637469075273,1.8202735306704,0.0820812858087348,0.996729032005328,-4.44335728184842
"204440_at","204440_at","9308","CD83","CD83 molecule",-0.592578070418553,7.71518097631522,-1.81899872598504,0.0822817386091876,0.996729032005328,-4.44364805811854
"220122_at","220122_at","79772","MCTP1","multiple C2 and transmembrane domain containing 1",-0.846338255335537,8.02645737038626,-1.81617957527706,0.0827265325504475,0.996729032005328,-4.44429071415718
"203240_at","203240_at","8857","FCGBP","Fc fragment of IgG binding protein",0.584759215509642,7.57137767545319,1.81489581088404,0.0829297680186978,0.996729032005328,-4.44458318958049
"240744_at","240744_at","93979","CPA5","carboxypeptidase A5",0.689983290057167,6.47870845916257,1.81469803094998,0.0829611173468714,0.996729032005328,-4.44462823945245
"220299_at","220299_at","54558","SPATA6","spermatogenesis associated 6",-0.456884182242827,4.97316758072829,-1.81319649255201,0.0831994548656575,0.996729032005328,-4.44497017266148
"205727_at","205727_at","7011","TEP1","telomerase associated protein 1",0.615738964461322,6.52544953973831,1.81249192296438,0.0833114943870803,0.996729032005328,-4.44513056747214
"1558662_s_at","1558662_s_at","55024","BANK1","B cell scaffold protein with ankyrin repeats 1",-0.554275434449844,9.43693756530122,-1.81245881755255,0.0833167619640586,0.996729032005328,-4.44513810309371
"215201_at","215201_at","85021","REPS1","RALBP1 associated Eps domain containing 1",0.604886609004305,7.02342607432105,1.81008283775437,0.0836955694675129,0.996729032005328,-4.44567874698391
"218811_at","218811_at","80228","ORAI2","ORAI calcium release-activated calcium modulator 2",-0.555297144274048,6.20184226983702,-1.80959941370688,0.083772824806027,0.996729032005328,-4.44578870241451
"205297_s_at","205297_s_at","974","CD79B","CD79b molecule",-0.467353959891312,8.36782204920074,-1.80867363588507,0.0839209441527249,0.996729032005328,-4.44599922867718
"238493_at","238493_at","440515","ZNF506","zinc finger protein 506",0.40624905399123,5.16488479582055,1.8045148656498,0.0845891195699572,0.996729032005328,-4.44694425249229
"231950_at","231950_at","26149","ZNF658","zinc finger protein 658",0.396945874666599,4.66887859363401,1.80269137922494,0.0848835389609523,0.996729032005328,-4.44735825272476
"206082_at","206082_at","10866","HCP5","HLA complex P5",0.531309878898421,8.39492776463611,1.80191238797618,0.0850095840666754,0.996729032005328,-4.44753504565238
"1559584_a_at","1559584_a_at","283897","C16orf54","chromosome 16 open reading frame 54",0.443094670752439,9.83362010436506,1.79960142408122,0.0853844619807055,0.996729032005328,-4.44805928333416
"204697_s_at","204697_s_at","1113","CHGA","chromogranin A",-0.66187539067232,4.75076824689293,-1.7994344810154,0.0854115981778855,0.996729032005328,-4.44809714023283
"205425_at","205425_at","3092","HIP1","huntingtin interacting protein 1",0.560080076877767,6.0700289563158,1.79261538667543,0.0865264036974123,0.996729032005328,-4.44964187817424
"1556474_a_at","1556474_a_at","285097","LOC285097","uncharacterized FLJ38379",-0.748825231016681,5.29424211368415,-1.79143919759976,0.0867199537656384,0.996729032005328,-4.44990800569031
"226163_at","226163_at","221504","ZBTB9","zinc finger and BTB domain containing 9",0.411754041590953,5.9937425587718,1.78991011695473,0.0869721324101727,0.996729032005328,-4.45025383982212
"224988_at","224988_at","221477","C6orf89","chromosome 6 open reading frame 89",-0.464625262221491,7.51316096711265,-1.78939674303489,0.0870569405136292,0.996729032005328,-4.45036991485135
"206877_at","206877_at","4084","MXD1","MAX dimerization protein 1",-0.767064694033974,6.07858787458903,-1.78802421457008,0.0872840288223656,0.996729032005328,-4.45068015918515
"201735_s_at","201735_s_at","1182","CLCN3","chloride voltage-gated channel 3",0.467052607280582,8.08785667582319,1.78648843768527,0.0875387317701053,0.996729032005328,-4.45102715273644
"209428_s_at","209428_s_at","7542","ZFPL1","zinc finger protein like 1",-0.449947716900109,7.4702727477742,-1.78625308573749,0.0875778205377201,0.996729032005328,-4.45108031404527
"215270_at","215270_at","3955","LFNG","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase",-0.452017364106895,5.74625129321088,-1.78198134951382,0.0882899146217892,0.996729032005328,-4.45204455996306
"223815_at","223815_at","90799","CEP95","centrosomal protein 95",0.65399626331202,5.64638632459398,1.78090760566081,0.0884696884463526,0.996729032005328,-4.45228673748074
"206652_at","206652_at","9205","ZMYM5","zinc finger MYM-type containing 5",0.635126552713719,7.18257948776544,1.7790928594681,0.0887742422191564,0.996729032005328,-4.45269586542736
"229899_s_at","229899_s_at","441951","ZFAS1","ZNFX1 antisense RNA 1",-0.560112238265814,6.49669582705574,-1.77672519910176,0.0891729425886721,0.996729032005328,-4.45322930721861
"218332_at","218332_at","55859","BEX1","brain expressed X-linked 1",-0.769224692508431,4.7639745579867,-1.77286356285565,0.0898265235884477,0.996729032005328,-4.45409852167501
"227601_at","227601_at","57721","METTL14","methyltransferase like 14",0.478986809185285,7.99345639364008,1.77126411873131,0.0900984324876676,0.996729032005328,-4.45445823957563
"211908_x_at","211908_x_at","50802","IGK","immunoglobulin kappa locus",-0.735328051043824,6.79259351089855,-1.76979558607667,0.0903487085864741,0.996729032005328,-4.45478835987376
"215558_at","215558_at","23304","UBR2","ubiquitin protein ligase E3 component n-recognin 2",0.692504611435647,5.46161398674317,1.76955369209602,0.0903899908364641,0.996729032005328,-4.45484272239262
"216491_x_at","216491_x_at","3507","IGHM","immunoglobulin heavy constant mu",-1.00122557928507,7.84989203334366,-1.76869185802557,0.0905372053812229,0.996729032005328,-4.45503637549045
"201867_s_at","201867_s_at","6907","TBL1X","transducin beta like 1 X-linked",0.529055234245545,7.56187900348774,1.76673621471859,0.0908720233303486,0.996729032005328,-4.45547561559274
"214847_s_at","214847_s_at","63940","GPSM3","G protein signaling modulator 3",-0.50236592689259,9.21586978921426,-1.76651445633531,0.090910056731496,0.996729032005328,-4.45552540609736
"229026_at","229026_at","56990","CDC42SE2","CDC42 small effector 2",0.943421409545397,9.83341333400907,1.763540398883,0.0914214542841743,0.996729032005328,-4.4561928292481
"232879_at","232879_at","64784","CRTC3","CREB regulated transcription coactivator 3",0.61145300014936,5.9216286008259,1.76302116513425,0.0915109906587139,0.996729032005328,-4.45630929006876
"214060_at","214060_at","6742","SSBP1","single stranded DNA binding protein 1",-0.495573267484662,8.02209994332902,-1.76140246582218,0.0917906013077882,0.996729032005328,-4.45667223352907
"202887_s_at","202887_s_at","54541","DDIT4","DNA damage inducible transcript 4",-0.792289716716502,9.8427381563281,-1.7607283246218,0.0919072670081968,0.996729032005328,-4.4568233350613
"214052_x_at","214052_x_at","23215","PRRC2C","proline rich coiled-coil 2C",0.841166733191964,7.28155009637013,1.76071645315466,0.0919093226026673,0.996729032005328,-4.4568259956395
"208234_x_at","208234_x_at","2263","FGFR2","fibroblast growth factor receptor 2",-0.419430886778669,6.32460327052782,-1.75644624604556,0.0926512894504027,0.996729032005328,-4.45778237575934
"222309_at","222309_at","81688","C6orf62","chromosome 6 open reading frame 62",-0.492824413303072,5.34964935901068,-1.75184784602103,0.0934560164131619,0.996729032005328,-4.45881083032638
"205267_at","205267_at","5450","POU2AF1","POU class 2 homeobox associating factor 1",-0.537213435966704,9.73660122419188,-1.75153770704295,0.0935105060663018,0.996729032005328,-4.45888014088033
"227199_at","227199_at","23181","DIP2A","disco interacting protein 2 homolog A",0.702571928762142,9.39105321644071,1.75079236685785,0.0936415693750119,0.996729032005328,-4.45904668345177
"229940_at","229940_at","84193","SETD3","SET domain containing 3, actin histidine methyltransferase",0.394338265779138,5.73337075368561,1.74814101569032,0.094109068296627,0.996729032005328,-4.45963879693825
"225621_at","225621_at","85365","ALG2","ALG2 alpha-1,3/1,6-mannosyltransferase",0.380234586664066,8.59082289754809,1.74696065222359,0.0943178374785017,0.996729032005328,-4.45990224196429
"1562238_at","1562238_at","10208","USPL1","ubiquitin specific peptidase like 1",0.446602689498549,4.18274392429331,1.74543452402507,0.0945883489643204,0.996729032005328,-4.46024271186042
"1554769_at","1554769_at","146540","ZNF785","zinc finger protein 785",0.64222179547745,4.10071451340564,1.7419414330296,0.095210010747175,0.996729032005328,-4.46102137689843
"216208_s_at","216208_s_at","1388","ATF6B","activating transcription factor 6 beta",-0.474344691107541,6.3185006413604,-1.73996016033234,0.0955641661937033,0.996729032005328,-4.46146264789584
"227743_at","227743_at","80022","MYO15B","myosin XVB",-0.532172042328676,7.35833165777281,-1.73959452242429,0.0956296474559285,0.996729032005328,-4.46154405253336
"211082_x_at","211082_x_at","2011","MARK2","microtubule affinity regulating kinase 2",-0.455791824574995,5.93434129387549,-1.73912789157095,0.0957132710160483,0.996729032005328,-4.46164792810709
"213528_at","213528_at","92342","METTL18","methyltransferase like 18",0.526628465913029,7.25433103149702,1.73874570694717,0.095781807762118,0.996729032005328,-4.46173299372543
"213921_at","213921_at","6750","SST","somatostatin",-1.23596129136409,5.01135279231196,-1.73860258876195,0.0958074837800085,0.996729032005328,-4.46176484589814
"206911_at","206911_at","7706","TRIM25","tripartite motif containing 25",-0.455334354239511,6.97714678017497,-1.73850823049305,0.0958244152765887,0.996729032005328,-4.46178584533508
"235819_at","235819_at","91408","BTF3L4","basic transcription factor 3 like 4",0.447056992399611,6.19360782041554,1.73738632776941,0.0960259237282018,0.996729032005328,-4.46203547606367
"212977_at","212977_at","57007","ACKR3","atypical chemokine receptor 3",0.420833699156145,5.50808261821927,1.73721916884345,0.0960559786365272,0.996729032005328,-4.46207266231754
"224309_s_at","224309_s_at","10910","SUGT1","SGT1 homolog, MIS12 kinetochore complex assembly cochaperone",0.397010610250881,9.12425083811993,1.73643613020937,0.0961968747644131,0.996729032005328,-4.46224683083619
"205791_x_at","205791_x_at","7773","ZNF230","zinc finger protein 230",0.481260155539887,5.34449923343411,1.73438835423454,0.0965661763664917,0.996729032005328,-4.46270210274384
"210448_s_at","210448_s_at","5026","P2RX5","purinergic receptor P2X 5",-0.527332051797945,9.65363119154402,-1.73399932837769,0.0966364710635846,0.996729032005328,-4.46278855893925
"220532_s_at","220532_s_at","28959","TMEM176B","transmembrane protein 176B",1.63516577575199,9.19690335539231,1.73240074351435,0.0969257848749387,0.996729032005328,-4.46314371057505
"209840_s_at","209840_s_at","54674","LRRN3","leucine rich repeat neuronal 3",0.736318928050931,9.25593058008989,1.73197363995498,0.0970032076565305,0.996729032005328,-4.46323856747868
