"","PROBEID","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"225323_at","225323_at","200014","CC2D1B","coiled-coil and C2 domain containing 1B",-0.644923053837164,6.92160312596913,-3.50659751028115,0.00194896446631869,0.0608743437552677,-1.30617614432973
"228988_at","228988_at","7552","ZNF711","zinc finger protein 711",-0.942112330962258,5.18137530379048,-3.50647430969725,0.00194954492250821,0.0608743437552677,-1.30644749268493
"227366_at","227366_at","83547","RILP","Rab interacting lysosomal protein",0.683557535389211,7.41128133469749,3.50464609836673,0.00195817840603155,0.0608743437552677,-1.31047384174682
"243495_s_at","243495_s_at","22834","ZNF652","zinc finger protein 652",1.51413691443292,8.29887325297834,3.50386351230987,0.00196188549359138,0.0608743437552677,-1.3121972086359
"213286_at","213286_at","51663","ZFR","zinc finger RNA binding protein",0.805151531908183,7.44361745431079,3.50319828120201,0.00196504207537655,0.0608743437552677,-1.31366206927892
"210663_s_at","210663_s_at","8942","KYNU","kynureninase",0.966759383243627,8.1808261578129,3.5004182382262,0.00197828751715949,0.0608743437552677,-1.31978307947477
"1569872_a_at","1569872_a_at","64788","LMF1","lipase maturation factor 1",0.981695769618865,8.00935586185762,3.49988630921359,0.00198083182060792,0.0608743437552677,-1.32095412835625
"203561_at","203561_at","2212","FCGR2A","Fc fragment of IgG receptor IIa",1.0457203409864,9.6351915463603,3.49263135206682,0.00201585483886869,0.0615752023508981,-1.33692164777683
"226703_at","226703_at","84461","NEURL4","neuralized E3 ubiquitin protein ligase 4",-0.659920877849887,7.34145352896854,-3.48836798611477,0.00203671799224491,0.0617054853683185,-1.34630112271952
"217168_s_at","217168_s_at","9709","HERPUD1","homocysteine inducible ER protein with ubiquitin like domain 1",0.638381302950981,10.6839337384825,3.48676712908262,0.00204460636041849,0.0617054853683185,-1.34982230035967
"1555981_at","1555981_at","339201","ASB16-AS1","ASB16 antisense RNA 1",-0.591271044262649,6.37546948515257,-3.48119005216336,0.00207232206069246,0.0619877345131849,-1.3620862569539
"210724_at","210724_at","84658","ADGRE3","adhesion G protein-coupled receptor E3",0.830125227246733,5.53638921888416,3.47994549218256,0.00207855697077942,0.0619877345131849,-1.3648223664962
"221919_at","221919_at","3178","HNRNPA1","heterogeneous nuclear ribonucleoprotein A1",-0.962066865773904,7.62287948251211,-3.47157130871538,0.00212098902686253,0.0625410250582438,-1.38322623477965
"206643_at","206643_at","3034","HAL","histidine ammonia-lyase",1.07847272168895,7.72987365789539,3.47138792742049,0.0021219276359047,0.0625410250582438,-1.38362912496876
"218521_s_at","218521_s_at","55284","UBE2W","ubiquitin conjugating enzyme E2 W",0.880146528602201,7.05959809923037,3.45537774683599,0.00220545790437708,0.0626045395229246,-1.41878269856954
"43544_at","43544_at","10025","MED16","mediator complex subunit 16",-0.782442470885626,8.3224890226227,-3.45423454310412,0.00221154380487603,0.0626045395229246,-1.42129123754355
"1568618_a_at","1568618_a_at","2589","GALNT1","polypeptide N-acetylgalactosaminyltransferase 1",0.732698314896725,9.74093202850503,3.45413698358203,0.00221206392715584,0.0626045395229246,-1.42150530308131
"1562368_at","1562368_at","84433","CARD11","caspase recruitment domain family member 11",-0.864953601854883,5.97204409189697,-3.45311717854491,0.00221750800838424,0.0626045395229246,-1.42374287034749
"226163_at","226163_at","221504","ZBTB9","zinc finger and BTB domain containing 9",-0.687871713990821,5.9937425587718,-3.45279005048231,0.00221925710619665,0.0626045395229246,-1.42446059003796
"235388_at","235388_at","80205","CHD9","chromodomain helicase DNA binding protein 9",1.28904137992825,5.91570816815591,3.45257822917955,0.00222039039755966,0.0626045395229246,-1.4249253170646
"201313_at","201313_at","2026","ENO2","enolase 2",-0.805529511460422,7.5276759382877,-3.45248103749691,0.00222091058407386,0.0626045395229246,-1.42513854905933
"231845_at","231845_at","57505","AARS2","alanyl-tRNA synthetase 2, mitochondrial",-0.65570008643048,7.60478907462153,-3.45200598211619,0.00222345487591339,0.0626045395229246,-1.42618076616816
"39650_s_at","39650_s_at","80003","PCNX2","pecanex 2",-0.861511510252057,7.49033100342641,-3.44397326040147,0.00226691010249275,0.062974921778861,-1.44379799844876
"240757_at","240757_at","23332","CLASP1","cytoplasmic linker associated protein 1",0.780674459657275,6.1941829323707,3.44282290769293,0.00227320078959292,0.062974921778861,-1.4463200575222
"232279_at","232279_at","23338","JADE2","jade family PHD finger 2",-1.27660542900788,6.30627060379867,-3.44139570838634,0.00228102911573641,0.062974921778861,-1.44944877499448
"225191_at","225191_at","1153","CIRBP","cold inducible RNA binding protein",-0.986716244711779,8.34719155804359,-3.44023134592085,0.0022874352579187,0.062974921778861,-1.45200104783395
"209371_s_at","209371_s_at","6452","SH3BP2","SH3 domain binding protein 2",-1.07576892760257,7.77361978388529,-3.43616542665984,0.00230994344561305,0.062974921778861,-1.4609117302939
"219665_at","219665_at","79873","NUDT18","nudix hydrolase 18",-0.648236716681004,6.47070709963067,-3.43544879691302,0.00231393293879138,0.062974921778861,-1.46248197581026
"204960_at","204960_at","5790","PTPRCAP","protein tyrosine phosphatase receptor type C associated protein",-0.591915353980813,10.0855464662798,-3.43273164820986,0.00232912058321174,0.062974921778861,-1.46843487969998
"201043_s_at","201043_s_at","8125","ANP32A","acidic nuclear phosphoprotein 32 family member A",-0.751463394938332,8.99489747107034,-3.42997436045628,0.00234463209334795,0.062974921778861,-1.47447444933653
"232383_at","232383_at","22797","TFEC","transcription factor EC",1.4235884043565,7.66412630491762,3.42845363644121,0.00235323025340093,0.062974921778861,-1.47780489629456
"52975_at","52975_at","89853","MVB12B","multivesicular body subunit 12B",0.675614655852358,7.05022349377093,3.42686076107987,0.00236226936930079,0.062974921778861,-1.48129293684192
"204204_at","204204_at","1318","SLC31A2","solute carrier family 31 member 2",0.817547543233689,8.49528170024855,3.42366838542581,0.00238048736463102,0.062974921778861,-1.48828222545195
"201340_s_at","201340_s_at","8507","ENC1","ectodermal-neural cortex 1",0.934013047274187,5.55443409985838,3.42261137244857,0.00238654961503223,0.062974921778861,-1.49059603391293
"227805_at","227805_at","254042","METAP1D","methionyl aminopeptidase type 1D, mitochondrial",-0.809076260598315,6.50677651715819,-3.41203449438252,0.00244804670003585,0.0642612258759409,-1.51373832818978
"211776_s_at","211776_s_at","23136","EPB41L3","erythrocyte membrane protein band 4.1 like 3",1.22549599832029,7.25745941640377,3.40737859363705,0.00247560519229884,0.0643806307708244,-1.52391934575655
"206420_at","206420_at","10261","IGSF6","immunoglobulin superfamily member 6",0.861280817482337,8.3482367106361,3.40306530057535,0.00250140574266933,0.0643806307708244,-1.5333478137745
"219944_at","219944_at","79745","CLIP4","CAP-Gly domain containing linker protein family member 4",0.749483852419861,6.3677922565804,3.39897713188485,0.00252610172292113,0.0643806307708244,-1.54228116959642
"212224_at","212224_at","216","ALDH1A1","aldehyde dehydrogenase 1 family member A1",1.31863507189568,7.96217532468692,3.39724773986826,0.00253662014629801,0.0643806307708244,-1.54605930462177
"212831_at","212831_at","1955","MEGF9","multiple EGF like domains 9",0.819173235900776,7.77298642856406,3.39662370237118,0.00254042611544839,0.0643806307708244,-1.54742248526318
"238455_at","238455_at","84898","PLXDC2","plexin domain containing 2",1.62557164453182,6.48935619608915,3.39499675749822,0.00255037496812142,0.0643806307708244,-1.55097614619304
"39318_at","39318_at","8115","TCL1A","TCL1 family AKT coactivator A",-1.20188782046585,9.07004115054991,-3.39498451739144,0.00255044996084167,0.0643806307708244,-1.55100287992001
"201028_s_at","201028_s_at","4267","CD99","CD99 molecule (Xg blood group)",0.876390951185456,9.61822457825835,3.39022103509256,0.00257979874138909,0.0643806307708244,-1.5614048253527
"201677_at","201677_at","56941","HMCES","5-hydroxymethylcytosine binding, ES cell specific",-0.643169882520385,6.91447028560053,-3.38871831420951,0.00258912545637173,0.0643806307708244,-1.56468545667428
"221805_at","221805_at","4747","NEFL","neurofilament light",-1.17744722290253,4.78931058698963,-3.38816138678061,0.00259259039926097,0.0643806307708244,-1.56590119790716
"242445_at","242445_at","121512","FGD4","FYVE, RhoGEF and PH domain containing 4",0.883391148060461,4.556742750311,3.38337461448636,0.00262255848742686,0.0643806307708244,-1.57634816313134
"203061_s_at","203061_s_at","9656","MDC1","mediator of DNA damage checkpoint 1",-0.630012724489689,6.56621753689531,-3.38232430907443,0.00262917907410571,0.0643806307708244,-1.57863986825682
"227587_at","227587_at","65095","KRI1","KRI1 homolog",-0.852529020893465,7.44425904025859,-3.38223454288231,0.00262974566933381,0.0643806307708244,-1.57883572364363
"235292_at","235292_at","643977","FLJ32255","uncharacterized LOC643977",-0.962901250144883,6.91774106290582,-3.38196771811883,0.00263143054341068,0.0643806307708244,-1.57941788377772
"200908_s_at","200908_s_at","6181","RPLP2","ribosomal protein lateral stalk subunit P2",-0.890282384887044,6.35264486216399,-3.37838601792047,0.00265414943634057,0.0644786888622308,-1.58723121946891
"206918_s_at","206918_s_at","8904","CPNE1","copine 1",-0.833448721047523,8.81607166800949,-3.37730791446424,0.00266102525463175,0.0644786888622308,-1.58958260513519
"203950_s_at","203950_s_at","1185","CLCN6","chloride voltage-gated channel 6",-0.618891370780479,6.60420760380202,-3.37374147133174,0.00268389488785859,0.0647216757646282,-1.5973596549052
"213624_at","213624_at","10924","SMPDL3A","sphingomyelin phosphodiesterase acid like 3A",0.990094426436987,7.18921463347666,3.37151896477837,0.0026982433556239,0.0647578405349736,-1.60220492273634
"225032_at","225032_at","64778","FNDC3B","fibronectin type III domain containing 3B",0.72536858708602,8.78979538664217,3.36667470359921,0.0027297773356183,0.0652041600545793,-1.61276272952977
"205158_at","205158_at","6038","RNASE4","ribonuclease A family member 4",1.67531099542552,5.35794304115146,3.36118701962343,0.00276593356274414,0.0653141639948205,-1.62471763695768
"244050_at","244050_at","401494","HACD4","3-hydroxyacyl-CoA dehydratase 4",0.73098801530867,9.85756566353511,3.36051142340435,0.00277041692918186,0.0653141639948205,-1.62618903785711
"201826_s_at","201826_s_at","51097","SCCPDH","saccharopine dehydrogenase (putative)",0.612728863764522,6.04055159464533,3.35943464653948,0.00277757723189722,0.0653141639948205,-1.62853400737762
"230187_s_at","230187_s_at","102724851","LOC102724851","uncharacterized LOC102724851",-0.977535890946049,6.23249729477115,-3.35651083401196,0.00279711091679117,0.0653141639948205,-1.63490030696093
"230629_s_at","230629_s_at","57634","EP400","E1A binding protein p400",1.69392787703006,7.4229819709003,3.35534816707053,0.00280491569780526,0.0653141639948205,-1.63743145283798
"213379_at","213379_at","27235","COQ2","coenzyme Q2, polyprenyltransferase",0.726155347937173,7.53537195923363,3.35427513149913,0.00281213761644366,0.0653141639948205,-1.63976724643284
"235412_at","235412_at","8874","ARHGEF7","Rho guanine nucleotide exchange factor 7",1.08047952415581,6.5112073027503,3.33617633772013,0.00293671244426649,0.067894636326161,-1.6791323050903
"226699_at","226699_at","89848","FCHSD1","FCH and double SH3 domains 1",-0.798009636781824,6.61100243029755,-3.3290944403457,0.00298690568584809,0.0686988923672287,-1.69451859017109
"1569139_s_at","1569139_s_at","152877","FAM53A","family with sequence similarity 53 member A",-0.56656722340913,4.96180165037388,-3.32743862870956,0.00299876117475998,0.0686988923672287,-1.69811465564247
"212947_at","212947_at","23315","SLC9A8","solute carrier family 9 member A8",-0.711068581177994,7.29171312540829,-3.32553009643765,0.00301248292565248,0.0687009680782284,-1.70225892080263
"224980_at","224980_at","221496","LEMD2","LEM domain nuclear envelope protein 2",-0.619963760496436,7.42533100474957,-3.32005520548937,0.00305218548100478,0.0692928595687571,-1.71414341709145
"1558214_s_at","1558214_s_at","1495","CTNNA1","catenin alpha 1",1.67378895038867,5.51693568617046,3.31195186302659,0.00311188451050567,0.0701924044713974,-1.73172286713501
"240830_at","240830_at","677769","SCARNA17","small Cajal body-specific RNA 17",0.699220707730395,6.99297281314101,3.31090726534273,0.003119662420951,0.0701924044713974,-1.73398809040446
"201017_at","201017_at","1964","EIF1AX","eukaryotic translation initiation factor 1A X-linked",0.870596842669087,7.47047040445294,3.30832631025003,0.00313896094109527,0.070312725080534,-1.73958400473617
"226876_at","226876_at","359845","RFLNB","refilin B",0.658374731584352,10.1467516579423,3.29741389599284,0.00322184662008346,0.0718500308195603,-1.76322927531614
"226006_at","226006_at","100131801","PET100","PET100 cytochrome c oxidase chaperone",0.775152852808173,8.73781587049704,3.29046233969095,0.00327575240809379,0.0726873182446087,-1.77827969735229
"227741_at","227741_at","201562","HACD2","3-hydroxyacyl-CoA dehydratase 2",0.754936675097625,7.15026698000087,3.28836732781994,0.00329216929893517,0.0726873182446087,-1.78281358653783
"204891_s_at","204891_s_at","3932","LCK","LCK proto-oncogene, Src family tyrosine kinase",-0.685262336515366,11.435491653881,-3.28703414933232,0.00330265791230464,0.0726873182446087,-1.7856983044964
"203379_at","203379_at","6195","RPS6KA1","ribosomal protein S6 kinase A1",-0.574879989215184,9.2507153526701,-3.28361093527347,0.00332973851930612,0.0729647049447949,-1.79310377441044
"1552275_s_at","1552275_s_at","54899","PXK","PX domain containing serine/threonine kinase like",0.987091456400403,7.41348314690147,3.28108568229011,0.00334985358354095,0.0730877145499843,-1.79856515453562
"209739_s_at","209739_s_at","8228","PNPLA4","patatin like phospholipase domain containing 4",0.714806596329327,6.19875716753161,3.27364575267597,0.00340980525006344,0.0740750795703438,-1.81464798255033
"219179_at","219179_at","51339","DACT1","dishevelled binding antagonist of beta catenin 1",0.847793035096598,5.03130953639522,3.26376378873461,0.00349104791604935,0.0754568954303604,-1.83599216081184
"241879_at","241879_at","4026","LPP","LIM domain containing preferred translocation partner in lipoma",0.872844712107514,6.89384384552743,3.26208764768735,0.00350501308934373,0.0754568954303604,-1.83961047554933
"201779_s_at","201779_s_at","11342","RNF13","ring finger protein 13",0.603734434474543,10.8261722383074,3.26049564159935,0.00351832746550291,0.0754568954303604,-1.84304662594187
"202820_at","202820_at","196","AHR","aryl hydrocarbon receptor",0.694728497400106,9.2851545204136,3.25645250741553,0.00355236226825308,0.075864007762693,-1.85177086193205
"213078_x_at","213078_x_at","254531","LPCAT4","lysophosphatidylcholine acyltransferase 4",-0.614205690241857,6.19396178311434,-3.25416792028162,0.00357173478273453,0.0759558789239748,-1.85669901084233
"1554339_a_at","1554339_a_at","83548","COG3","component of oligomeric golgi complex 3",0.919792214817617,4.80256000180072,3.24969974473044,0.00360992006929558,0.076070088818666,-1.86633427435838
"227769_at","227769_at","2850","GPR27","G protein-coupled receptor 27",1.48488813862312,6.56093233388012,3.24735606854582,0.0036301072959341,0.076070088818666,-1.87138654324747
"232229_at","232229_at","23064","SETX","senataxin",1.11866612772126,6.76582467644768,3.24563204984647,0.00364502696458956,0.076070088818666,-1.87510227385696
"203452_at","203452_at","26229","B3GAT3","beta-1,3-glucuronyltransferase 3",-0.723774368413433,7.80005799861403,-3.24511329981154,0.00364952785860777,0.076070088818666,-1.87622019854845
